Fecha Venta,Año,Semana Venta,Desc Producto,Presentacion,Tipo Producto,Cant. Vendida,Precio de Venta,Venta Total
2022-07-30,2022,4,Pony Malta PET,330 ml,Bebidas,2,1800.0,3600
2022-07-30,2022,4,H2OH! Pet 600 ml,600 ml,Bebidas,1,2800.0,2800
2022-07-30,2022,4,Bebida Energizante Speed,400 ml,Bebidas,1,1500.0,1500
2022-07-30,2022,4,Papas Margaritas Surtidas,,Snack,3,1600.0,4800
2022-07-30,2022,4,Bebida Energizante Speed,250 ml,Bebidas,1,1200.0,1200
2022-07-30,2022,4,Margarita Ondulada Mayonesa,35 g,Snack,1,2000.0,2000
2022-07-30,2022,4,Galletas Festival Surtidas,,Galletas,2,700.0,1400
2022-07-30,2022,4,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-07-30,2022,4,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-07-30,2022,4,Club Col Lta 330X6 N - 5252,330 ml,Cerveza,2,2800.0,5600
2022-07-30,2022,4,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-07-30,2022,4,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,1,4500.0,4500
2022-07-30,2022,4,Cheesse Tris Queso,42 g,Snack,2,1800.0,3600
2022-07-30,2022,4,Detodito BBQ,50 g,Snack,2,2500.0,5000
2022-07-30,2022,4,Colombiana PET,250 ml,Gaseosa,1,1300.0,1300
2022-07-30,2022,4,Colombiana Cero PET,1 L,Gaseosa,1,2300.0,2300
2022-07-31,2022,4,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-07-31,2022,4,Manzana PET,2.5 L,Gaseosa,1,5000.0,5000
2022-07-31,2022,4,Bebida Energizante Speed,250 ml,Bebidas,2,1200.0,2400
2022-07-31,2022,4,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-07-31,2022,4,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-07-31,2022,4,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-07-31,2022,4,Gomas Trululu Aros,,Dulces,2,150.0,300
2022-07-31,2022,4,Jugo Hit Lulo,500 ml,Jugos,1,2200.0,2200
2022-07-31,2022,4,Margarita Pollo,35 g,Snack,1,2000.0,2000
2022-07-31,2022,4,Coca Cola Lata,235 ml,Gaseosa,3,1600.0,4800
2022-07-31,2022,4,Gatorade,500 ml,Bebidas,6,3000.0,18000
2022-07-31,2022,4,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-07-31,2022,4,Coca Cola,3 L,Gaseosa,1,5500.0,5500
2022-07-31,2022,4,Colombiana PET,3.125 L,Gaseosa,1,5500.0,5500
2022-08-01,2022,5,Jugo Hit Naranja Piña,500 ml,Jugos,1,2200.0,2200
2022-08-01,2022,5,Agua Cristal,600 ml,Agua,8,1200.0,9600
2022-08-01,2022,5,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-01,2022,5,Gomas Trululu Aros,,Dulces,9,150.0,1350
2022-08-01,2022,5,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-01,2022,5,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-08-01,2022,5,Jugo Hit Mango,500 ml,Jugos,2,2200.0,4400
2022-08-01,2022,5,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-08-01,2022,5,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-01,2022,5,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2022-08-01,2022,5,Papas Margaritas Surtidas,,Snack,1,1600.0,1600
2022-08-01,2022,5,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-08-01,2022,5,Rosquillas Reina,,Snack,1,1000.0,1000
2022-08-01,2022,5,Mani Pasas Bary,40 g,Snack,1,1000.0,1000
2022-08-01,2022,5,Pony Malta Pet 1.5LX 6 - 2224,1.5 L,Bebidas,1,4000.0,4000
2022-08-01,2022,5,Detodito Natural,50 g,Snack,1,2500.0,2500
2022-08-01,2022,5,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-02,2022,5,Quatro,3L,Gaseosa,1,6500.0,6500
2022-08-02,2022,5,Naranja PET,2 L,Gaseosa,1,3500.0,3500
2022-08-02,2022,5,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-08-02,2022,5,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-02,2022,5,Margarita Ondulada Mayonesa,35 g,Snack,1,2000.0,2000
2022-08-02,2022,5,Margarita Limon,35 g,Snack,1,2000.0,2000
2022-08-02,2022,5,Doritos Mega Queso Familiar,185 g,Snack,1,7000.0,7000
2022-08-02,2022,5,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-08-02,2022,5,Cerveza Andina Lata,473 ml,Cerveza,1,2600.0,2600
2022-08-02,2022,5,Gomas Trululu Aros,,Dulces,1,150.0,150
2022-08-03,2022,5,Gomas Trululu Aros,,Dulces,23,150.0,3450
2022-08-03,2022,5,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-03,2022,5,Agua Cristal,600 ml,Agua,3,1200.0,3600
2022-08-03,2022,5,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-08-03,2022,5,Galletas Festival Surtidas,,Galletas,4,700.0,2800
2022-08-03,2022,5,Cheetos Boli Queso Familiar,160 g,Snack,1,5500.0,5500
2022-08-03,2022,5,Papas Margaritas Surtidas,,Snack,1,1600.0,1600
2022-08-03,2022,5,Mani Sal Bary,40 g,Snack,1,1000.0,1000
2022-08-03,2022,5,Cerveza Andina Lata,473 ml,Cerveza,13,2600.0,33800
2022-08-04,2022,5,Coca Cola Lata,235 ml,Gaseosa,3,1600.0,4800
2022-08-04,2022,5,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-08-04,2022,5,Manzana PET,250 ml,Gaseosa,1,1300.0,1300
2022-08-04,2022,5,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-04,2022,5,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-08-04,2022,5,Gomas Trululu Aros,,Dulces,2,150.0,300
2022-08-04,2022,5,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2200.0,2200
2022-08-04,2022,5,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-04,2022,5,Margarita Pollo,35 g,Snack,1,2200.0,2200
2022-08-04,2022,5,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-04,2022,5,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-08-04,2022,5,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-05,2022,5,Naranja PET,2 L,Gaseosa,1,3500.0,3500
2022-08-05,2022,5,Cheetos Boli Queso Familiar,160 g,Snack,1,5500.0,5500
2022-08-05,2022,5,Choclitos Limon,40 g,Snack,2,1800.0,3600
2022-08-05,2022,5,Jugo Hit Mango,500 ml,Jugos,1,2200.0,2200
2022-08-05,2022,5,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-08-05,2022,5,Gomas Trululu Aros,,Dulces,8,150.0,1200
2022-08-05,2022,5,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-08-05,2022,5,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-08-05,2022,5,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-08-05,2022,5,Colombiana PET,3.125 L,Gaseosa,1,6000.0,6000
2022-08-05,2022,5,Jugo Hit Mora,500 ml,Jugos,1,2200.0,2200
2022-08-05,2022,5,Bebida Energizante Speed,250 ml,Bebidas,1,1200.0,1200
2022-08-05,2022,5,Papas Margaritas Surtidas,,Snack,2,1600.0,3200
2022-08-05,2022,5,Coca Cola Lata,235 ml,Gaseosa,1,1600.0,1600
2022-08-05,2022,5,Cheetos Natural,40 g,Snack,1,1800.0,1800
2022-08-05,2022,5,Pony Malta Pet 1.5LX 6 - 2224,1.5 L,Bebidas,1,4000.0,4000
2022-08-05,2022,5,Rosquillas Reina,,Snack,1,1000.0,1000
2022-08-05,2022,5,Pony Malta PET,330 ml,Bebidas,2,1800.0,3600
2022-08-05,2022,5,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-05,2022,5,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-06,2022,5,Margarita Natural,35 g,Snack,3,2200.0,6600
2022-08-06,2022,5,Pony Malta PET,330 ml,Bebidas,3,1800.0,5400
2022-08-06,2022,5,Gomas Trululu Aros,,Dulces,19,150.0,2850
2022-08-06,2022,5,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-08-06,2022,5,Budweiser Lta CO 269,269 ml,Cerveza,2,2200.0,4400
2022-08-06,2022,5,Jugo Hit Mora,500 ml,Jugos,3,2200.0,6600
2022-08-06,2022,5,Mani Pasas Bary,40 g,Snack,1,1000.0,1000
2022-08-06,2022,5,Mani Moto NK Sal,23 g,Snack,2,600.0,1200
2022-08-06,2022,5,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-08-06,2022,5,Jugo Hit Lulo,500 ml,Jugos,2,2200.0,4400
2022-08-06,2022,5,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,1,4500.0,4500
2022-08-06,2022,5,Coca Cola Lata,235 ml,Gaseosa,2,1600.0,3200
2022-08-06,2022,5,Cerveza Andina Lata,473 ml,Cerveza,6,2600.0,15600
2022-08-06,2022,5,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-06,2022,5,Jugo Hit Mango,500 ml,Jugos,2,2200.0,4400
2022-08-06,2022,5,Cheetos Natural,40 g,Snack,2,1800.0,3600
2022-08-06,2022,5,Margarita Limon,35 g,Snack,2,2200.0,4400
2022-08-06,2022,5,Margarita Pollo,35 g,Snack,2,2200.0,4400
2022-08-06,2022,5,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-08-06,2022,5,Rosquillas Reina,,Snack,1,1000.0,1000
2022-08-06,2022,5,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-08-06,2022,5,Cheetos Boli Queso Familiar,160 g,Snack,1,5500.0,5500
2022-08-06,2022,5,Mani Moto Natural,48 g,Snack,3,1600.0,4800
2022-08-06,2022,5,Jugo Hit Naranja Piña,500 ml,Jugos,1,2200.0,2200
2022-08-06,2022,5,CLUB COL DOBLE MALTA LATA 330,330 ml,Cerveza,1,2800.0,2800
2022-08-06,2022,5,Club Col Lta 330X6 N - 5252,330 ml,Cerveza,4,2800.0,11200
2022-08-06,2022,5,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-08-06,2022,5,Colombiana PET,3.125 L,Gaseosa,1,6000.0,6000
2022-08-06,2022,5,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-06,2022,5,CLUB COL DOBLE MALTA LATA 330,330 ml,Cerveza,-6,0.0,0
2022-08-06,2022,5,Club Col Lta 330X6 N - 5252,330 ml,Cerveza,6,0.0,0
2022-08-07,2022,5,Pony Malta PET,330 ml,Bebidas,2,1800.0,3600
2022-08-07,2022,5,Poker Lta 330cc,330 ml,Cerveza,2,2500.0,5000
2022-08-07,2022,5,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-08-07,2022,5,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-08-07,2022,5,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-08-07,2022,5,Gatorade,500 ml,Bebidas,2,3000.0,6000
2022-08-07,2022,5,Dulce de Brevas,,Otros Dulces,2,12000.0,24000
2022-08-07,2022,5,Bebida Energizante Speed,400 ml,Bebidas,1,1500.0,1500
2022-08-07,2022,5,Coca Cola Lata,235 ml,Gaseosa,1,1600.0,1600
2022-08-07,2022,5,Colombiana Cero PET,1 L,Gaseosa,1,2300.0,2300
2022-08-07,2022,5,Uva PET,400 ml,Gaseosa,2,1800.0,3600
2022-08-07,2022,5,H2OH! Pet Maracuya 600 ml,600 ml,Bebidas,1,2800.0,2800
2022-08-07,2022,5,CLUB COL DOBLE MALTA LATA 330,330 ml,Cerveza,4,2800.0,11200
2022-08-07,2022,5,Gomas Trululu Aros,,Dulces,3,150.0,450
2022-08-07,2022,5,Trident,,Dulces,1,3500.0,3500
2022-08-07,2022,5,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-08-07,2022,5,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-08-08,2022,6,Club Col Lta 330X6 N - 5252,330 ml,Cerveza,3,2800.0,8400
2022-08-08,2022,6,Poker Lta 330cc,330 ml,Cerveza,4,2500.0,10000
2022-08-08,2022,6,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-08-08,2022,6,Gomas Trululu Aros,,Dulces,5,150.0,750
2022-08-08,2022,6,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-08-08,2022,6,Jugo Hit Naranja Piña,500 ml,Jugos,1,2200.0,2200
2022-08-08,2022,6,Coca Cola Pet,1.5 L,Gaseosa,1,4700.0,4700
2022-08-08,2022,6,Rosquillas Reina,,Snack,2,1000.0,2000
2022-08-08,2022,6,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-08-08,2022,6,Uva PET,2 L,Gaseosa,1,3500.0,3500
2022-08-08,2022,6,Bebida Energizante Speed,250 ml,Bebidas,1,1200.0,1200
2022-08-08,2022,6,Manzana PET,250 ml,Gaseosa,1,1300.0,1300
2022-08-08,2022,6,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-08-08,2022,6,Bebida Energizante Speed,400 ml,Bebidas,1,1500.0,1500
2022-08-08,2022,6,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2000.0,2000
2022-08-08,2022,6,Margarita Natural,35 g,Snack,1,2000.0,2000
2022-08-08,2022,6,Cerveza Andina Lata,473 ml,Cerveza,8,2600.0,20800
2022-08-08,2022,6,Trident,,Dulces,1,3500.0,3500
2022-08-08,2022,6,Detodito Limon,50 g,Snack,1,2700.0,2700
2022-08-08,2022,6,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-09,2022,6,Agua Cristal,600 ml,Agua,7,1200.0,8400
2022-08-09,2022,6,Jugo Hit Mango,500 ml,Jugos,2,2200.0,4400
2022-08-09,2022,6,Colombiana PET,250 ml,Gaseosa,1,1300.0,1300
2022-08-09,2022,6,COSTEÑA BACANA LATA 330CCX6 - 14709,330 ml,Cerveza,1,2000.0,2000
2022-08-09,2022,6,Bon Bon Bum Surtido,,Dulces,2,400.0,800
2022-08-09,2022,6,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-09,2022,6,Margarita Ondulada Mayonesa,35 g,Snack,1,2000.0,2000
2022-08-09,2022,6,Naranja PET,1 L,Gaseosa,1,2300.0,2300
2022-08-09,2022,6,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-09,2022,6,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-08-10,2022,6,Bebida Energizante Speed,400 ml,Bebidas,1,1500.0,1500
2022-08-10,2022,6,Gomas Trululu Aros,,Dulces,5,150.0,750
2022-08-10,2022,6,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-08-10,2022,6,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-08-10,2022,6,Doritos Mega Queso Paketon,68 g,Snack,2,3500.0,7000
2022-08-10,2022,6,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-10,2022,6,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-10,2022,6,Coca Cola Lata,235 ml,Gaseosa,1,1600.0,1600
2022-08-10,2022,6,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-08-10,2022,6,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2022-08-10,2022,6,Jugo Hit Mango,500 ml,Jugos,1,2200.0,2200
2022-08-10,2022,6,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-08-10,2022,6,Manzana PET,400 ml,Gaseosa,2,1800.0,3600
2022-08-10,2022,6,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-08-10,2022,6,Budweiser Lta CO 269,269 ml,Cerveza,1,2200.0,2200
2022-08-10,2022,6,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-10,2022,6,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-08-10,2022,6,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,6,4500.0,27000
2022-08-10,2022,6,Margarita Limon,35 g,Snack,1,2200.0,2200
2022-08-10,2022,6,CLUB COL DOBLE MALTA LATA 330,330 ml,Cerveza,2,2800.0,5600
2022-08-10,2022,6,Mani Sal Bary,40 g,Snack,1,1000.0,1000
2022-08-10,2022,6,Aguila Lig Lta 330cc,330 ml,Cerveza,1,2500.0,2500
2022-08-10,2022,6,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-08-10,2022,6,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2022-08-11,2022,6,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-08-11,2022,6,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-11,2022,6,Coca Cola Lata,235 ml,Gaseosa,1,1600.0,1600
2022-08-11,2022,6,Margarita Pollo,35 g,Snack,2,2200.0,4400
2022-08-11,2022,6,Galletas Festival Surtidas,,Galletas,2,700.0,1400
2022-08-11,2022,6,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-08-11,2022,6,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-11,2022,6,Gatorade,500 ml,Bebidas,5,3000.0,15000
2022-08-11,2022,6,Budweiser NR 269,250 ml,Cerveza,2,2200.0,4400
2022-08-11,2022,6,Margarita Ondulada Mayonesa,35 g,Snack,1,2000.0,2000
2022-08-11,2022,6,Gomas Trululu Aros,,Dulces,14,150.0,2100
2022-08-11,2022,6,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-08-11,2022,6,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-11,2022,6,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-08-11,2022,6,Detodito BBQ,50 g,Snack,1,2500.0,2500
2022-08-11,2022,6,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,1,4500.0,4500
2022-08-11,2022,6,Bebida Energizante Speed,400 ml,Bebidas,1,1500.0,1500
2022-08-12,2022,6,Agua Cristal,600 ml,Agua,6,1200.0,7200
2022-08-12,2022,6,Pony Malta PET,330 ml,Bebidas,3,1800.0,5400
2022-08-12,2022,6,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-08-12,2022,6,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-08-12,2022,6,Gomas Trululu Aros,,Dulces,2,150.0,300
2022-08-12,2022,6,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-12,2022,6,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-08-12,2022,6,Budweiser NR 269,250 ml,Cerveza,2,2200.0,4400
2022-08-12,2022,6,Detodito Natural,50 g,Snack,3,2700.0,8100
2022-08-12,2022,6,Margarita Limon,35 g,Snack,1,2200.0,2200
2022-08-12,2022,6,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-12,2022,6,Tozineta,25 g,Snack,2,1400.0,2800
2022-08-13,2022,6,Detodito BBQ,50 g,Snack,2,2500.0,5000
2022-08-13,2022,6,Margarita Limon,35 g,Snack,1,2200.0,2200
2022-08-13,2022,6,Manzana PET,1 L,Gaseosa,2,2300.0,4600
2022-08-13,2022,6,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-08-13,2022,6,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-13,2022,6,Budweiser NR 269,250 ml,Cerveza,11,2200.0,24200
2022-08-13,2022,6,Gatorade,500 ml,Bebidas,2,3000.0,6000
2022-08-13,2022,6,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-13,2022,6,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-13,2022,6,Naranja PET,1 L,Gaseosa,1,2300.0,2300
2022-08-13,2022,6,Colombiana PET,250 ml,Gaseosa,1,1300.0,1300
2022-08-13,2022,6,Agua Cristal Botellon,20 L,Agua,2,11000.0,22000
2022-08-13,2022,6,Detodito Mix,50 g,Snack,1,2700.0,2700
2022-08-13,2022,6,Galletas Festival Surtidas,,Galletas,2,700.0,1400
2022-08-13,2022,6,Trident,,Dulces,1,3500.0,3500
2022-08-13,2022,6,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2022-08-13,2022,6,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-08-13,2022,6,Jugo Hit Mango,500 ml,Jugos,1,2200.0,2200
2022-08-13,2022,6,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-08-13,2022,6,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2022-08-13,2022,6,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-08-13,2022,6,Coca Cola Pet,400 ml,Gaseosa,4,2500.0,10000
2022-08-13,2022,6,Rosquillas Reina,,Snack,1,1000.0,1000
2022-08-13,2022,6,Bebida Energizante Speed,400 ml,Bebidas,1,1500.0,1500
2022-08-13,2022,6,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-08-13,2022,6,Poker Lta 330cc,330 ml,Cerveza,1,2500.0,2500
2022-08-13,2022,6,Aguila Lig Lta 330cc,330 ml,Cerveza,1,2500.0,2500
2022-08-13,2022,6,Cerveza Andina Lata,473 ml,Cerveza,2,2600.0,5200
2022-08-13,2022,6,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-08-13,2022,6,Coca Cola Lata,235 ml,Gaseosa,1,1600.0,1600
2022-08-13,2022,6,H2OH! Pet 600 ml,600 ml,Bebidas,1,2800.0,2800
2022-08-13,2022,6,Gomas Trululu Aros,,Dulces,2,150.0,300
2022-08-13,2022,6,Aguila Light RN Bot,330 ml,Cerveza,60,2000.0,120000
2022-08-13,2022,6,Poker RN Bot,330 ml,Cerveza,30,2000.0,60000
2022-08-14,2022,6,Gatorade,500 ml,Bebidas,2,3000.0,6000
2022-08-14,2022,6,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-08-14,2022,6,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-08-14,2022,6,Coca Cola Pet,1.5 L,Gaseosa,2,4700.0,9400
2022-08-14,2022,6,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-08-14,2022,6,Budweiser NR 269,250 ml,Cerveza,6,2200.0,13200
2022-08-14,2022,6,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-08-15,2022,7,Trident,,Dulces,1,3500.0,3500
2022-08-15,2022,7,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-08-15,2022,7,Coca Cola Lata,235 ml,Gaseosa,2,1600.0,3200
2022-08-15,2022,7,Gomas Trululu Aros,,Dulces,3,150.0,450
2022-08-15,2022,7,Pepsi PET,2.5 L,Gaseosa,1,4500.0,4500
2022-08-15,2022,7,Coca Cola Pet,1.5 L,Gaseosa,1,4700.0,4700
2022-08-16,2022,7,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-08-16,2022,7,Agua Cristal,600 ml,Agua,7,1200.0,8400
2022-08-16,2022,7,H2OH! Pet 600 ml,600 ml,Bebidas,1,2800.0,2800
2022-08-16,2022,7,Poker Lta 330cc,330 ml,Cerveza,1,2500.0,2500
2022-08-16,2022,7,Margarita Pollo,35 g,Snack,2,2200.0,4400
2022-08-16,2022,7,Galletas Festival Surtidas,,Galletas,3,700.0,2100
2022-08-16,2022,7,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-08-16,2022,7,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-08-16,2022,7,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2200.0,2200
2022-08-16,2022,7,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-16,2022,7,Cerveza Andina Lata,473 ml,Cerveza,15,2600.0,39000
2022-08-16,2022,7,Jugo Hit Mango,500 ml,Jugos,1,2200.0,2200
2022-08-16,2022,7,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-08-16,2022,7,Papas Rizada Tomate,31 g,Snack,1,2000.0,2000
2022-08-16,2022,7,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-16,2022,7,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-08-16,2022,7,Gomas Trululu Aros,,Dulces,4,150.0,600
2022-08-17,2022,7,Margarita Pollo,35 g,Snack,3,2200.0,6600
2022-08-17,2022,7,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-08-17,2022,7,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-17,2022,7,Agua Cristal,600 ml,Agua,6,1200.0,7200
2022-08-17,2022,7,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-08-17,2022,7,Gatorade,500 ml,Bebidas,3,3000.0,9000
2022-08-17,2022,7,Naranja PET,400 ml,Gaseosa,2,1800.0,3600
2022-08-17,2022,7,Pony Malta PET,330 ml,Bebidas,5,1800.0,9000
2022-08-17,2022,7,Bebida Energizante Speed,400 ml,Bebidas,2,1500.0,3000
2022-08-17,2022,7,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-17,2022,7,Coca Cola,3 L,Gaseosa,1,7000.0,7000
2022-08-17,2022,7,Cerveza Andina Lata,473 ml,Cerveza,1,2600.0,2600
2022-08-17,2022,7,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,2,2200.0,4400
2022-08-17,2022,7,Gomas Trululu Aros,,Dulces,4,150.0,600
2022-08-17,2022,7,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-17,2022,7,Bon Bon Bum Surtido,,Dulces,3,400.0,1200
2022-08-17,2022,7,Mani Moto NK Sal,23 g,Snack,1,600.0,600
2022-08-17,2022,7,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-08-17,2022,7,Margarita Limon,35 g,Snack,1,2200.0,2200
2022-08-17,2022,7,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2200.0,2200
2022-08-17,2022,7,Jugo Hit Naranja Piña,500 ml,Jugos,2,2200.0,4400
2022-08-17,2022,7,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2022-08-17,2022,7,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
2022-08-17,2022,7,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-08-17,2022,7,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2200.0,2200
2022-08-17,2022,7,Budweiser NR 269,250 ml,Cerveza,1,2200.0,2200
2022-08-18,2022,7,Canada Dry PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-18,2022,7,Agua Cristal,600 ml,Agua,3,1200.0,3600
2022-08-18,2022,7,Agua Cristal Con Gas,600 ml,Agua,4,1500.0,6000
2022-08-18,2022,7,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-08-18,2022,7,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-08-18,2022,7,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-08-18,2022,7,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-08-18,2022,7,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-08-18,2022,7,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,2,4500.0,9000
2022-08-18,2022,7,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
